"","year","sex","age","ETH.group","CoB","timeinUK(0,1]","pop"
"3748",2011,"F",65,"BLA+BLC+OBL","Non-UK born",FALSE,1290
"3749",2011,"F",65,"BLA+BLC+OBL","Non-UK born",TRUE,24
"3750",2011,"F",65,"BLA+BLC+OBL","UK born",NA,2333
"3751",2011,"F",65,"CHI+OAS","Non-UK born",FALSE,1470
"3752",2011,"F",65,"CHI+OAS","Non-UK born",TRUE,48
"3753",2011,"F",65,"CHI+OAS","UK born",NA,1350
"3754",2011,"F",65,"IND","Non-UK born",FALSE,1212
"3755",2011,"F",65,"IND","Non-UK born",TRUE,45
"3756",2011,"F",65,"IND","UK born",NA,3084
"3757",2011,"F",65,"MIX","Non-UK born",FALSE,134
"3758",2011,"F",65,"MIX","Non-UK born",TRUE,7
"3759",2011,"F",65,"MIX","UK born",NA,1168
"3760",2011,"F",65,"OTH","Non-UK born",FALSE,518
"3761",2011,"F",65,"OTH","Non-UK born",TRUE,16
"3762",2011,"F",65,"OTH","UK born",NA,493
"3763",2011,"F",65,"PAK","Non-UK born",FALSE,375
"3764",2011,"F",65,"PAK","Non-UK born",TRUE,18
"3765",2011,"F",65,"PAK","UK born",NA,1296
"3766",2011,"F",65,"WBI+WHO","Non-UK born",FALSE,8261
"3767",2011,"F",65,"WBI+WHO","Non-UK born",TRUE,90
"3768",2011,"F",65,"WBI+WHO","UK born",NA,256702
"3769",2011,"F",66,"BAN","Non-UK born",FALSE,150
"3770",2011,"F",66,"BAN","Non-UK born",TRUE,7
"3771",2011,"F",66,"BAN","UK born",NA,320
"3772",2011,"F",66,"BLA+BLC+OBL","Non-UK born",FALSE,1560
"3773",2011,"F",66,"BLA+BLC+OBL","Non-UK born",TRUE,28
"3774",2011,"F",66,"BLA+BLC+OBL","UK born",NA,1986
"3775",2011,"F",66,"CHI+OAS","Non-UK born",FALSE,1393
"3776",2011,"F",66,"CHI+OAS","Non-UK born",TRUE,43
"3777",2011,"F",66,"CHI+OAS","UK born",NA,900
"3778",2011,"F",66,"IND","Non-UK born",FALSE,1333
"3779",2011,"F",66,"IND","Non-UK born",TRUE,47
"3780",2011,"F",66,"IND","UK born",NA,2386
"3781",2011,"F",66,"MIX","Non-UK born",FALSE,184
"3782",2011,"F",66,"MIX","Non-UK born",TRUE,9
"3783",2011,"F",66,"MIX","UK born",NA,1127
"3784",2011,"F",66,"OTH","Non-UK born",FALSE,556
"3785",2011,"F",66,"OTH","Non-UK born",TRUE,16
"3786",2011,"F",66,"OTH","UK born",NA,372
"3787",2011,"F",66,"PAK","Non-UK born",FALSE,442
"3788",2011,"F",66,"PAK","Non-UK born",TRUE,20
"3789",2011,"F",66,"PAK","UK born",NA,1072
"3790",2011,"F",66,"WBI+WHO","Non-UK born",FALSE,11341
"3791",2011,"F",66,"WBI+WHO","Non-UK born",TRUE,118
"3792",2011,"F",66,"WBI+WHO","UK born",NA,248176
"3793",2011,"F",67,"BAN","Non-UK born",FALSE,174
"3794",2011,"F",67,"BAN","Non-UK born",TRUE,8
"3795",2011,"F",67,"BAN","UK born",NA,361
"3796",2011,"F",67,"BLA+BLC+OBL","Non-UK born",FALSE,1687
"3797",2011,"F",67,"BLA+BLC+OBL","Non-UK born",TRUE,29
"3798",2011,"F",67,"BLA+BLC+OBL","UK born",NA,2084
"3799",2011,"F",67,"CHI+OAS","Non-UK born",FALSE,1389
"3800",2011,"F",67,"CHI+OAS","Non-UK born",TRUE,41
"3801",2011,"F",67,"CHI+OAS","UK born",NA,869
"3802",2011,"F",67,"IND","Non-UK born",FALSE,1452
"3803",2011,"F",67,"IND","Non-UK born",TRUE,49
"3804",2011,"F",67,"IND","UK born",NA,2519
"3805",2011,"F",67,"MIX","Non-UK born",FALSE,170
"3806",2011,"F",67,"MIX","Non-UK born",TRUE,8
"3807",2011,"F",67,"MIX","UK born",NA,1008
"3808",2011,"F",67,"OTH","Non-UK born",FALSE,536
"3809",2011,"F",67,"OTH","Non-UK born",TRUE,15
"3810",2011,"F",67,"OTH","UK born",NA,348
"3811",2011,"F",67,"PAK","Non-UK born",FALSE,410
"3812",2011,"F",67,"PAK","Non-UK born",TRUE,18
"3813",2011,"F",67,"PAK","UK born",NA,964
"3814",2011,"F",67,"WBI+WHO","Non-UK born",FALSE,11659
"3815",2011,"F",67,"WBI+WHO","Non-UK born",TRUE,115
"3816",2011,"F",67,"WBI+WHO","UK born",NA,247480
"3817",2011,"F",68,"BAN","Non-UK born",FALSE,179
"3818",2011,"F",68,"BAN","Non-UK born",TRUE,8
"3819",2011,"F",68,"BAN","UK born",NA,364
"3820",2011,"F",68,"BLA+BLC+OBL","Non-UK born",FALSE,1825
"3821",2011,"F",68,"BLA+BLC+OBL","Non-UK born",TRUE,29
"3822",2011,"F",68,"BLA+BLC+OBL","UK born",NA,2207
"3823",2011,"F",68,"CHI+OAS","Non-UK born",FALSE,1298
"3824",2011,"F",68,"CHI+OAS","Non-UK born",TRUE,36
"3825",2011,"F",68,"CHI+OAS","UK born",NA,795
"3826",2011,"F",68,"IND","Non-UK born",FALSE,1441
"3827",2011,"F",68,"IND","Non-UK born",TRUE,46
"3828",2011,"F",68,"IND","UK born",NA,2446
"3829",2011,"F",68,"MIX","Non-UK born",FALSE,156
"3830",2011,"F",68,"MIX","Non-UK born",TRUE,7
"3831",2011,"F",68,"MIX","UK born",NA,907
"3832",2011,"F",68,"OTH","Non-UK born",FALSE,439
"3833",2011,"F",68,"OTH","Non-UK born",TRUE,12
"3834",2011,"F",68,"OTH","UK born",NA,279
"3835",2011,"F",68,"PAK","Non-UK born",FALSE,432
"3836",2011,"F",68,"PAK","Non-UK born",TRUE,18
"3837",2011,"F",68,"PAK","UK born",NA,994
"3838",2011,"F",68,"WBI+WHO","Non-UK born",FALSE,11122
"3839",2011,"F",68,"WBI+WHO","Non-UK born",TRUE,105
"3840",2011,"F",68,"WBI+WHO","UK born",NA,231322
"3841",2011,"F",69,"BAN","Non-UK born",FALSE,187
"3842",2011,"F",69,"BAN","Non-UK born",TRUE,8
"3843",2011,"F",69,"BAN","UK born",NA,355
"3844",2011,"F",69,"BLA+BLC+OBL","Non-UK born",FALSE,1811
"3845",2011,"F",69,"BLA+BLC+OBL","Non-UK born",TRUE,28
"3846",2011,"F",69,"BLA+BLC+OBL","UK born",NA,2060
"3847",2011,"F",69,"CHI+OAS","Non-UK born",FALSE,1232
"3848",2011,"F",69,"CHI+OAS","Non-UK born",TRUE,33
"3849",2011,"F",69,"CHI+OAS","UK born",NA,710
"3850",2011,"F",69,"IND","Non-UK born",FALSE,1435
"3851",2011,"F",69,"IND","Non-UK born",TRUE,44
"3852",2011,"F",69,"IND","UK born",NA,2290
"3853",2011,"F",69,"MIX","Non-UK born",FALSE,151
"3854",2011,"F",69,"MIX","Non-UK born",TRUE,6
"3855",2011,"F",69,"MIX","UK born",NA,818
"3856",2011,"F",69,"OTH","Non-UK born",FALSE,483
"3857",2011,"F",69,"OTH","Non-UK born",TRUE,12
"3858",2011,"F",69,"OTH","UK born",NA,289
"3859",2011,"F",69,"PAK","Non-UK born",FALSE,444
"3860",2011,"F",69,"PAK","Non-UK born",TRUE,17
"3861",2011,"F",69,"PAK","UK born",NA,959
"3862",2011,"F",69,"WBI+WHO","Non-UK born",FALSE,10577
"3863",2011,"F",69,"WBI+WHO","Non-UK born",TRUE,95
"3864",2011,"F",69,"WBI+WHO","UK born",NA,207035
"3865",2011,"F",70,"BAN","Non-UK born",FALSE,213
"3866",2011,"F",70,"BAN","Non-UK born",TRUE,8
"3867",2011,"F",70,"BAN","UK born",NA,409
"3868",2011,"F",70,"BLA+BLC+OBL","Non-UK born",FALSE,1788
"3869",2011,"F",70,"BLA+BLC+OBL","Non-UK born",TRUE,26
"3870",2011,"F",70,"BLA+BLC+OBL","UK born",NA,2063
"3871",2011,"F",70,"CHI+OAS","Non-UK born",FALSE,1141
"3872",2011,"F",70,"CHI+OAS","Non-UK born",TRUE,29
"3873",2011,"F",70,"CHI+OAS","UK born",NA,667
"3874",2011,"F",70,"IND","Non-UK born",FALSE,1299
"3875",2011,"F",70,"IND","Non-UK born",TRUE,38
"3876",2011,"F",70,"IND","UK born",NA,2103
"3877",2011,"F",70,"MIX","Non-UK born",FALSE,143
"3878",2011,"F",70,"MIX","Non-UK born",TRUE,6
"3879",2011,"F",70,"MIX","UK born",NA,789
"3880",2011,"F",70,"OTH","Non-UK born",FALSE,435
"3881",2011,"F",70,"OTH","Non-UK born",TRUE,11
"3882",2011,"F",70,"OTH","UK born",NA,263
"3883",2011,"F",70,"PAK","Non-UK born",FALSE,434
"3884",2011,"F",70,"PAK","Non-UK born",TRUE,16
"3885",2011,"F",70,"PAK","UK born",NA,949
"3886",2011,"F",70,"WBI+WHO","Non-UK born",FALSE,9452
"3887",2011,"F",70,"WBI+WHO","Non-UK born",TRUE,81
"3888",2011,"F",70,"WBI+WHO","UK born",NA,187684
"3889",2011,"F",71,"BAN","Non-UK born",FALSE,250
"3890",2011,"F",71,"BAN","Non-UK born",TRUE,9
"3891",2011,"F",71,"BAN","UK born",NA,380
"3892",2011,"F",71,"BLA+BLC+OBL","Non-UK born",FALSE,2061
"3893",2011,"F",71,"BLA+BLC+OBL","Non-UK born",TRUE,29
"3894",2011,"F",71,"BLA+BLC+OBL","UK born",NA,1878
"3895",2011,"F",71,"CHI+OAS","Non-UK born",FALSE,1164
"3896",2011,"F",71,"CHI+OAS","Non-UK born",TRUE,28
"3897",2011,"F",71,"CHI+OAS","UK born",NA,536
"3898",2011,"F",71,"IND","Non-UK born",FALSE,1584
"3899",2011,"F",71,"IND","Non-UK born",TRUE,44
"3900",2011,"F",71,"IND","UK born",NA,2022
"3901",2011,"F",71,"MIX","Non-UK born",FALSE,168
"3902",2011,"F",71,"MIX","Non-UK born",TRUE,7
"3903",2011,"F",71,"MIX","UK born",NA,733
"3904",2011,"F",71,"OTH","Non-UK born",FALSE,472
"3905",2011,"F",71,"OTH","Non-UK born",TRUE,11
"3906",2011,"F",71,"OTH","UK born",NA,226
"3907",2011,"F",71,"PAK","Non-UK born",FALSE,537
"3908",2011,"F",71,"PAK","Non-UK born",TRUE,19
"3909",2011,"F",71,"PAK","UK born",NA,928
"3910",2011,"F",71,"WBI+WHO","Non-UK born",FALSE,12384
"3911",2011,"F",71,"WBI+WHO","Non-UK born",TRUE,100
"3912",2011,"F",71,"WBI+WHO","UK born",NA,194248
"3913",2011,"F",72,"BAN","Non-UK born",FALSE,183
"3914",2011,"F",72,"BAN","Non-UK born",TRUE,7
"3915",2011,"F",72,"BAN","UK born",NA,354
"3916",2011,"F",72,"BLA+BLC+OBL","Non-UK born",FALSE,1780
"3917",2011,"F",72,"BLA+BLC+OBL","Non-UK born",TRUE,24
"3918",2011,"F",72,"BLA+BLC+OBL","UK born",NA,2067
"3919",2011,"F",72,"CHI+OAS","Non-UK born",FALSE,1000
"3920",2011,"F",72,"CHI+OAS","Non-UK born",TRUE,23
"3921",2011,"F",72,"CHI+OAS","UK born",NA,587
"3922",2011,"F",72,"IND","Non-UK born",FALSE,1285
"3923",2011,"F",72,"IND","Non-UK born",TRUE,34
"3924",2011,"F",72,"IND","UK born",NA,2090
"3925",2011,"F",72,"MIX","Non-UK born",FALSE,122
"3926",2011,"F",72,"MIX","Non-UK born",TRUE,5
"3927",2011,"F",72,"MIX","UK born",NA,682
"3928",2011,"F",72,"OTH","Non-UK born",FALSE,415
"3929",2011,"F",72,"OTH","Non-UK born",TRUE,9
"3930",2011,"F",72,"OTH","UK born",NA,253
"3931",2011,"F",72,"PAK","Non-UK born",FALSE,435
"3932",2011,"F",72,"PAK","Non-UK born",TRUE,15
"3933",2011,"F",72,"PAK","UK born",NA,957
"3934",2011,"F",72,"WBI+WHO","Non-UK born",FALSE,9880
"3935",2011,"F",72,"WBI+WHO","Non-UK born",TRUE,76
"3936",2011,"F",72,"WBI+WHO","UK born",NA,197565
"3937",2011,"F",73,"BAN","Non-UK born",FALSE,172
"3938",2011,"F",73,"BAN","Non-UK born",TRUE,6
"3939",2011,"F",73,"BAN","UK born",NA,269
"3940",2011,"F",73,"BLA+BLC+OBL","Non-UK born",FALSE,1814
"3941",2011,"F",73,"BLA+BLC+OBL","Non-UK born",TRUE,23
"3942",2011,"F",73,"BLA+BLC+OBL","UK born",NA,1707
"3943",2011,"F",73,"CHI+OAS","Non-UK born",FALSE,1104
"3944",2011,"F",73,"CHI+OAS","Non-UK born",TRUE,24
"3945",2011,"F",73,"CHI+OAS","UK born",NA,525
"3946",2011,"F",73,"IND","Non-UK born",FALSE,1355
"3947",2011,"F",73,"IND","Non-UK born",TRUE,34
"3948",2011,"F",73,"IND","UK born",NA,1784
"3949",2011,"F",73,"MIX","Non-UK born",FALSE,145
"3950",2011,"F",73,"MIX","Non-UK born",TRUE,5
"3951",2011,"F",73,"MIX","UK born",NA,650
"3952",2011,"F",73,"OTH","Non-UK born",FALSE,374
"3953",2011,"F",73,"OTH","Non-UK born",TRUE,8
"3954",2011,"F",73,"OTH","UK born",NA,184
"3955",2011,"F",73,"PAK","Non-UK born",FALSE,489
"3956",2011,"F",73,"PAK","Non-UK born",TRUE,16
"3957",2011,"F",73,"PAK","UK born",NA,871
"3958",2011,"F",73,"WBI+WHO","Non-UK born",FALSE,11800
"3959",2011,"F",73,"WBI+WHO","Non-UK born",TRUE,87
"3960",2011,"F",73,"WBI+WHO","UK born",NA,191253
"3961",2011,"F",74,"BAN","Non-UK born",FALSE,151
"3962",2011,"F",74,"BAN","Non-UK born",TRUE,5
"3963",2011,"F",74,"BAN","UK born",NA,256
"3964",2011,"F",74,"BLA+BLC+OBL","Non-UK born",FALSE,1682
"3965",2011,"F",74,"BLA+BLC+OBL","Non-UK born",TRUE,20
"3966",2011,"F",74,"BLA+BLC+OBL","UK born",NA,1712
"3967",2011,"F",74,"CHI+OAS","Non-UK born",FALSE,973
"3968",2011,"F",74,"CHI+OAS","Non-UK born",TRUE,20
"3969",2011,"F",74,"CHI+OAS","UK born",NA,500
"3970",2011,"F",74,"IND","Non-UK born",FALSE,1206
"3971",2011,"F",74,"IND","Non-UK born",TRUE,29
"3972",2011,"F",74,"IND","UK born",NA,1718
"3973",2011,"F",74,"MIX","Non-UK born",FALSE,140
"3974",2011,"F",74,"MIX","Non-UK born",TRUE,5
"3975",2011,"F",74,"MIX","UK born",NA,682
"3976",2011,"F",74,"OTH","Non-UK born",FALSE,371
"3977",2011,"F",74,"OTH","Non-UK born",TRUE,7
"3978",2011,"F",74,"OTH","UK born",NA,198
"3979",2011,"F",74,"PAK","Non-UK born",FALSE,443
"3980",2011,"F",74,"PAK","Non-UK born",TRUE,13
"3981",2011,"F",74,"PAK","UK born",NA,851
"3982",2011,"F",74,"WBI+WHO","Non-UK born",FALSE,10545
"3983",2011,"F",74,"WBI+WHO","Non-UK born",TRUE,74
"3984",2011,"F",74,"WBI+WHO","UK born",NA,184958
"3985",2011,"F",75,"BAN","Non-UK born",FALSE,155
"3986",2011,"F",75,"BAN","Non-UK born",TRUE,5
"3987",2011,"F",75,"BAN","UK born",NA,261
"3988",2011,"F",75,"BLA+BLC+OBL","Non-UK born",FALSE,1641
"3989",2011,"F",75,"BLA+BLC+OBL","Non-UK born",TRUE,19
"3990",2011,"F",75,"BLA+BLC+OBL","UK born",NA,1654
"3991",2011,"F",75,"CHI+OAS","Non-UK born",FALSE,828
"3992",2011,"F",75,"CHI+OAS","Non-UK born",TRUE,16
"3993",2011,"F",75,"CHI+OAS","UK born",NA,422
"3994",2011,"F",75,"IND","Non-UK born",FALSE,1124
"3995",2011,"F",75,"IND","Non-UK born",TRUE,25
"3996",2011,"F",75,"IND","UK born",NA,1584
"3997",2011,"F",75,"MIX","Non-UK born",FALSE,136
"3998",2011,"F",75,"MIX","Non-UK born",TRUE,4
"3999",2011,"F",75,"MIX","UK born",NA,650
"4000",2011,"F",75,"OTH","Non-UK born",FALSE,369
"4001",2011,"F",75,"OTH","Non-UK born",TRUE,7
"4002",2011,"F",75,"OTH","UK born",NA,194
"4003",2011,"F",75,"PAK","Non-UK born",FALSE,438
"4004",2011,"F",75,"PAK","Non-UK born",TRUE,13
"4005",2011,"F",75,"PAK","UK born",NA,834
"4006",2011,"F",75,"WBI+WHO","Non-UK born",FALSE,10251
"4007",2011,"F",75,"WBI+WHO","Non-UK born",TRUE,68
"4008",2011,"F",75,"WBI+WHO","UK born",NA,178054
"4009",2011,"F",76,"BAN","Non-UK born",FALSE,171
"4010",2011,"F",76,"BAN","Non-UK born",TRUE,5
"4011",2011,"F",76,"BAN","UK born",NA,173
"4012",2011,"F",76,"BLA+BLC+OBL","Non-UK born",FALSE,1889
"4013",2011,"F",76,"BLA+BLC+OBL","Non-UK born",TRUE,20
"4014",2011,"F",76,"BLA+BLC+OBL","UK born",NA,1150
"4015",2011,"F",76,"CHI+OAS","Non-UK born",FALSE,934
"4016",2011,"F",76,"CHI+OAS","Non-UK born",TRUE,18
"4017",2011,"F",76,"CHI+OAS","UK born",NA,287
"4018",2011,"F",76,"IND","Non-UK born",FALSE,1405
"4019",2011,"F",76,"IND","Non-UK born",TRUE,30
"4020",2011,"F",76,"IND","UK born",NA,1195
"4021",2011,"F",76,"MIX","Non-UK born",FALSE,183
"4022",2011,"F",76,"MIX","Non-UK born",TRUE,6
"4023",2011,"F",76,"MIX","UK born",NA,532
"4024",2011,"F",76,"OTH","Non-UK born",FALSE,382
"4025",2011,"F",76,"OTH","Non-UK born",TRUE,7
"4026",2011,"F",76,"OTH","UK born",NA,122
"4027",2011,"F",76,"PAK","Non-UK born",FALSE,557
"4028",2011,"F",76,"PAK","Non-UK born",TRUE,15
"4029",2011,"F",76,"PAK","UK born",NA,639
"4030",2011,"F",76,"WBI+WHO","Non-UK born",FALSE,15773
"4031",2011,"F",76,"WBI+WHO","Non-UK born",TRUE,100
"4032",2011,"F",76,"WBI+WHO","UK born",NA,165565
"4033",2011,"F",77,"BAN","Non-UK born",FALSE,91
"4034",2011,"F",77,"BAN","Non-UK born",TRUE,3
"4035",2011,"F",77,"BAN","UK born",NA,213
"4036",2011,"F",77,"BLA+BLC+OBL","Non-UK born",FALSE,1077
"4037",2011,"F",77,"BLA+BLC+OBL","Non-UK born",TRUE,11
"4038",2011,"F",77,"BLA+BLC+OBL","UK born",NA,1501
"4039",2011,"F",77,"CHI+OAS","Non-UK born",FALSE,674
"4040",2011,"F",77,"CHI+OAS","Non-UK born",TRUE,12
"4041",2011,"F",77,"CHI+OAS","UK born",NA,474
"4042",2011,"F",77,"IND","Non-UK born",FALSE,793
"4043",2011,"F",77,"IND","Non-UK born",TRUE,16
"4044",2011,"F",77,"IND","UK born",NA,1543
"4045",2011,"F",77,"MIX","Non-UK born",FALSE,86
"4046",2011,"F",77,"MIX","Non-UK born",TRUE,3
"4047",2011,"F",77,"MIX","UK born",NA,576
"4048",2011,"F",77,"OTH","Non-UK born",FALSE,243
"4049",2011,"F",77,"OTH","Non-UK born",TRUE,4
"4050",2011,"F",77,"OTH","UK born",NA,178
"4051",2011,"F",77,"PAK","Non-UK born",FALSE,302
"4052",2011,"F",77,"PAK","Non-UK born",TRUE,8
"4053",2011,"F",77,"PAK","UK born",NA,793
"4054",2011,"F",77,"WBI+WHO","Non-UK born",FALSE,6849
"4055",2011,"F",77,"WBI+WHO","Non-UK born",TRUE,41
"4056",2011,"F",77,"WBI+WHO","UK born",NA,164654
"4057",2011,"F",78,"BAN","Non-UK born",FALSE,95
"4058",2011,"F",78,"BAN","Non-UK born",TRUE,3
"4059",2011,"F",78,"BAN","UK born",NA,142
"4060",2011,"F",78,"BLA+BLC+OBL","Non-UK born",FALSE,1254
"4061",2011,"F",78,"BLA+BLC+OBL","Non-UK born",TRUE,12
"4062",2011,"F",78,"BLA+BLC+OBL","UK born",NA,1135
"4063",2011,"F",78,"CHI+OAS","Non-UK born",FALSE,708
"4064",2011,"F",78,"CHI+OAS","Non-UK born",TRUE,12
"4065",2011,"F",78,"CHI+OAS","UK born",NA,323
"4066",2011,"F",78,"IND","Non-UK born",FALSE,959
"4067",2011,"F",78,"IND","Non-UK born",TRUE,19
"4068",2011,"F",78,"IND","UK born",NA,1213
"4069",2011,"F",78,"MIX","Non-UK born",FALSE,127
"4070",2011,"F",78,"MIX","Non-UK born",TRUE,3
"4071",2011,"F",78,"MIX","UK born",NA,543
"4072",2011,"F",78,"OTH","Non-UK born",FALSE,302
"4073",2011,"F",78,"OTH","Non-UK born",TRUE,5
"4074",2011,"F",78,"OTH","UK born",NA,143
"4075",2011,"F",78,"PAK","Non-UK born",FALSE,335
"4076",2011,"F",78,"PAK","Non-UK born",TRUE,8
"4077",2011,"F",78,"PAK","UK born",NA,572
"4078",2011,"F",78,"WBI+WHO","Non-UK born",FALSE,10015
"4079",2011,"F",78,"WBI+WHO","Non-UK born",TRUE,57
"4080",2011,"F",78,"WBI+WHO","UK born",NA,156375
"4081",2011,"F",79,"BAN","Non-UK born",FALSE,61
"4082",2011,"F",79,"BAN","Non-UK born",TRUE,2
"4083",2011,"F",79,"BAN","UK born",NA,106
"4084",2011,"F",79,"BLA+BLC+OBL","Non-UK born",FALSE,1033
"4085",2011,"F",79,"BLA+BLC+OBL","Non-UK born",TRUE,10
"4086",2011,"F",79,"BLA+BLC+OBL","UK born",NA,1071
"4087",2011,"F",79,"CHI+OAS","Non-UK born",FALSE,600
"4088",2011,"F",79,"CHI+OAS","Non-UK born",TRUE,10
"4089",2011,"F",79,"CHI+OAS","UK born",NA,314
"4090",2011,"F",79,"IND","Non-UK born",FALSE,782
"4091",2011,"F",79,"IND","Non-UK born",TRUE,15
"4092",2011,"F",79,"IND","UK born",NA,1132
"4093",2011,"F",79,"MIX","Non-UK born",FALSE,99
"4094",2011,"F",79,"MIX","Non-UK born",TRUE,3
"4095",2011,"F",79,"MIX","UK born",NA,486
"4096",2011,"F",79,"OTH","Non-UK born",FALSE,252
"4097",2011,"F",79,"OTH","Non-UK born",TRUE,4
"4098",2011,"F",79,"OTH","UK born",NA,136
"4099",2011,"F",79,"PAK","Non-UK born",FALSE,259
"4100",2011,"F",79,"PAK","Non-UK born",TRUE,6
"4101",2011,"F",79,"PAK","UK born",NA,505
"4102",2011,"F",79,"WBI+WHO","Non-UK born",FALSE,8781
"4103",2011,"F",79,"WBI+WHO","Non-UK born",TRUE,48
"4104",2011,"F",79,"WBI+WHO","UK born",NA,157072
"4105",2011,"F",80,"BAN","Non-UK born",FALSE,74
"4106",2011,"F",80,"BAN","Non-UK born",TRUE,2
"4107",2011,"F",80,"BAN","UK born",NA,114
"4108",2011,"F",80,"BLA+BLC+OBL","Non-UK born",FALSE,1024
"4109",2011,"F",80,"BLA+BLC+OBL","Non-UK born",TRUE,9
"4110",2011,"F",80,"BLA+BLC+OBL","UK born",NA,953
"4111",2011,"F",80,"CHI+OAS","Non-UK born",FALSE,595
"4112",2011,"F",80,"CHI+OAS","Non-UK born",TRUE,9
"4113",2011,"F",80,"CHI+OAS","UK born",NA,279
"4114",2011,"F",80,"IND","Non-UK born",FALSE,809
"4115",2011,"F",80,"IND","Non-UK born",TRUE,14
"4116",2011,"F",80,"IND","UK born",NA,1050
"4117",2011,"F",80,"MIX","Non-UK born",FALSE,101
"4118",2011,"F",80,"MIX","Non-UK born",TRUE,3
"4119",2011,"F",80,"MIX","UK born",NA,446
"4120",2011,"F",80,"OTH","Non-UK born",FALSE,249
"4121",2011,"F",80,"OTH","Non-UK born",TRUE,4
"4122",2011,"F",80,"OTH","UK born",NA,121
"4123",2011,"F",80,"PAK","Non-UK born",FALSE,289
"4124",2011,"F",80,"PAK","Non-UK born",TRUE,6
"4125",2011,"F",80,"PAK","UK born",NA,506
"4126",2011,"F",80,"WBI+WHO","Non-UK born",FALSE,9484
"4127",2011,"F",80,"WBI+WHO","Non-UK born",TRUE,49
"4128",2011,"F",80,"WBI+WHO","UK born",NA,152332
"4129",2011,"F",81,"BAN","Non-UK born",FALSE,52
"4130",2011,"F",81,"BAN","Non-UK born",TRUE,1
"4131",2011,"F",81,"BAN","UK born",NA,97
"4132",2011,"F",81,"BLA+BLC+OBL","Non-UK born",FALSE,858
"4133",2011,"F",81,"BLA+BLC+OBL","Non-UK born",TRUE,7
"4134",2011,"F",81,"BLA+BLC+OBL","UK born",NA,964
"4135",2011,"F",81,"CHI+OAS","Non-UK born",FALSE,479
"4136",2011,"F",81,"CHI+OAS","Non-UK born",TRUE,7
"4137",2011,"F",81,"CHI+OAS","UK born",NA,271
"4138",2011,"F",81,"IND","Non-UK born",FALSE,643
"4139",2011,"F",81,"IND","Non-UK born",TRUE,11
"4140",2011,"F",81,"IND","UK born",NA,1009
"4141",2011,"F",81,"MIX","Non-UK born",FALSE,79
"4142",2011,"F",81,"MIX","Non-UK born",TRUE,2
"4143",2011,"F",81,"MIX","UK born",NA,423
"4144",2011,"F",81,"OTH","Non-UK born",FALSE,211
"4145",2011,"F",81,"OTH","Non-UK born",TRUE,3
"4146",2011,"F",81,"OTH","UK born",NA,124
"4147",2011,"F",81,"PAK","Non-UK born",FALSE,229
"4148",2011,"F",81,"PAK","Non-UK born",TRUE,5
"4149",2011,"F",81,"PAK","UK born",NA,483
"4150",2011,"F",81,"WBI+WHO","Non-UK born",FALSE,7583
"4151",2011,"F",81,"WBI+WHO","Non-UK born",TRUE,37
"4152",2011,"F",81,"WBI+WHO","UK born",NA,147104
"4153",2011,"F",82,"BAN","Non-UK born",FALSE,48
"4154",2011,"F",82,"BAN","Non-UK born",TRUE,1
"4155",2011,"F",82,"BAN","UK born",NA,52
"4156",2011,"F",82,"BLA+BLC+OBL","Non-UK born",FALSE,904
"4157",2011,"F",82,"BLA+BLC+OBL","Non-UK born",TRUE,7
"4158",2011,"F",82,"BLA+BLC+OBL","UK born",NA,592
"4159",2011,"F",82,"CHI+OAS","Non-UK born",FALSE,512
"4160",2011,"F",82,"CHI+OAS","Non-UK born",TRUE,7
"4161",2011,"F",82,"CHI+OAS","UK born",NA,169
"4162",2011,"F",82,"IND","Non-UK born",FALSE,674
"4163",2011,"F",82,"IND","Non-UK born",TRUE,11
"4164",2011,"F",82,"IND","UK born",NA,617
"4165",2011,"F",82,"MIX","Non-UK born",FALSE,113
"4166",2011,"F",82,"MIX","Non-UK born",TRUE,3
"4167",2011,"F",82,"MIX","UK born",NA,351
"4168",2011,"F",82,"OTH","Non-UK born",FALSE,233
"4169",2011,"F",82,"OTH","Non-UK born",TRUE,3
"4170",2011,"F",82,"OTH","UK born",NA,80
"4171",2011,"F",82,"PAK","Non-UK born",FALSE,213
"4172",2011,"F",82,"PAK","Non-UK born",TRUE,4
"4173",2011,"F",82,"PAK","UK born",NA,261
"4174",2011,"F",82,"WBI+WHO","Non-UK born",FALSE,11632
"4175",2011,"F",82,"WBI+WHO","Non-UK born",TRUE,55
"4176",2011,"F",82,"WBI+WHO","UK born",NA,131642
"4177",2011,"F",83,"BAN","Non-UK born",FALSE,36
"4178",2011,"F",83,"BAN","Non-UK born",TRUE,1
"4179",2011,"F",83,"BAN","UK born",NA,34
"4180",2011,"F",83,"BLA+BLC+OBL","Non-UK born",FALSE,761
"4181",2011,"F",83,"BLA+BLC+OBL","Non-UK born",TRUE,6
"4182",2011,"F",83,"BLA+BLC+OBL","UK born",NA,433
"4183",2011,"F",83,"CHI+OAS","Non-UK born",FALSE,385
"4184",2011,"F",83,"CHI+OAS","Non-UK born",TRUE,5
"4185",2011,"F",83,"CHI+OAS","UK born",NA,110
"4186",2011,"F",83,"IND","Non-UK born",FALSE,676
"4187",2011,"F",83,"IND","Non-UK born",TRUE,10
"4188",2011,"F",83,"IND","UK born",NA,535
"4189",2011,"F",83,"MIX","Non-UK born",FALSE,114
"4190",2011,"F",83,"MIX","Non-UK born",TRUE,2
